Instance: STAP-IM_Num15_S50_D20_ID8
OFV: 322.2860404809355
RunTime: 79.28735208511353
GurobiRunTime: 2.84546422958374
Visiting sequence:
13   0
13   1
1   0
1   1
6   0
6   1
10   0
10   1
2   0
2   1
7   0
7   1
11   0
11   1
12   0
12   1
14   0
14   1
4   0
4   1
15   0
15   1
3   0
3   1
5   0
5   1
8   0
8   1
9   0
9   1
Traveling path:
0.0     0.0
598.2  -112.5
1193.0  -168.6
2267.0  -171.4
2521.8   124.6
2521.7   124.6
3080.0   -26.2
3495.0   -23.8
3495.0   -23.8
3349.8   -64.6
2760.0    16.7
2656.4    17.9
2062.5    25.5
-826.0    61.3
-1391.6   -74.5
-1391.5   -74.6
-1798.0   116.9
-2340.0   -41.1
-2636.3   174.9
-2636.4   174.9
-3131.7     1.7
-3186.4    11.0
-3186.4    11.0
-3097.4    14.2
-2553.5   146.0
-2553.5   146.0
-2321.0   -31.1
-2013.0   103.1
-1463.2   343.4
-1463.2   343.4
-1049.4    51.3
0.0     0.0
