Instance: STAP-CS_Num15_S50_D5_ID4
OFV: 263.9214933140212
RunTime: 224.7282073497772
GurobiRunTime: 140.562210559845
Visiting sequence:
4   0
4   1
5   0
5   1
1   0
1   1
8   0
8   1
2   0
2   1
3   0
3   1
7   0
10   0
7   1
10   1
13   0
13   1
15   0
15   1
11   0
11   1
6   0
14   0
14   1
6   1
12   0
12   1
9   0
9   1
Traveling path:
0.0     0.0
672.1    -7.7
1157.0   -11.7
1727.9   -19.0
2134.5   -22.3
3583.0   -37.1
3583.0   -42.0
2873.6   -39.6
2346.8   -35.3
914.6   -27.0
545.5   -24.0
58.7   -22.1
-193.3   -28.2
-1197.2   -66.7
-1484.5   -82.2
-1743.4  -100.8
-1981.0  -112.6
-2311.3  -133.9
-2398.9  -177.1
-2527.1  -143.0
-2669.1  -109.9
-2739.8   -94.1
-2742.2    51.6
-2724.0    58.1
-2518.0   114.9
-2383.4   153.7
-2133.4   145.7
-2033.9   142.7
-1530.2   118.0
-1451.0   105.6
-1451.0   105.6
0.0     0.0
