Instance: STAP-CS_Num15_S50_D20_ID5
OFV: 433.9628849387537
RunTime: 292.9261081218719
GurobiRunTime: 228.0147893428802
Visiting sequence:
1   0
1   1
9   0
9   1
10   0
10   1
15   0
15   1
5   0
5   1
14   0
14   1
8   0
8   1
4   0
4   1
6   0
6   1
3   0
3   1
7   0
7   1
12   0
12   1
2   0
2   1
13   0
13   1
11   0
11   1
Traveling path:
0.0     0.0
628.3   434.1
905.0   136.2
995.0   136.8
1270.8   437.0
1270.7   437.0
1783.6   197.6
3466.4    32.4
3465.8   -19.4
2380.2   -99.9
1784.0  -164.2
1584.0  -192.8
989.7  -194.9
140.6   -80.2
140.6   -80.2
140.3   -80.2
-421.3     5.2
-421.8     5.6
-908.2   -59.7
-908.1   -59.8
-1326.9   152.7
-2364.1   -59.7
-2919.9  -266.3
-2920.0  -266.3
-2999.3   139.6
-2999.3   139.5
-2642.3  -142.1
-1198.7   -79.9
-673.2   130.6
-673.3   130.6
-175.4   -33.6
0.0     0.0
