Instance: STAP-IM_Num15_S50_D15_ID4
OFV: 289.1830397857121
RunTime: 72.49588680267334
GurobiRunTime: 5.888608932495117
Visiting sequence:
4   0
4   1
8   0
8   1
1   0
1   1
5   0
5   1
2   0
2   1
3   0
3   1
7   0
7   1
10   0
10   1
14   0
14   1
13   0
13   1
11   0
11   1
15   0
15   1
6   0
6   1
12   0
9   0
12   1
9   1
Traveling path:
0.0     0.0
620.8   113.3
1209.9   106.7
2315.1  -120.7
2907.2  -148.5
3584.8   -74.5
3583.8   -19.9
2208.2    80.7
1643.4   121.8
1028.7   166.4
432.0   209.8
225.2   224.9
-370.8   203.0
-1181.2    83.0
-1641.6  -212.5
-1641.4  -212.3
-2026.7   -27.6
-2086.3   -48.4
-2186.9    91.6
-2186.6    91.6
-2733.7   -59.2
-2733.8   -59.1
-2766.0   112.7
-2232.0   152.1
-2232.0   152.1
-2133.6   150.6
-2133.6   150.6
-2029.1   149.2
-1871.9   160.8
-1539.1   132.4
-1468.4   126.3
0.0     0.0
