Instance: STAP-CS_Num15_S50_D5_ID10
OFV: 257.6848305293252
RunTime: 216.8682103157043
GurobiRunTime: 136.4728350639343
Visiting sequence:
8   0
8   1
9   0
10   0
9   1
10   1
7   0
7   1
1   0
1   1
15   0
15   1
6   0
6   1
12   0
12   1
2   0
2   1
3   0
14   0
14   1
3   1
13   0
13   1
11   0
11   1
4   0
4   1
5   0
5   1
Traveling path:
0.0     0.0
-628.7   -11.2
-1198.4   -20.6
-1823.6   -30.6
-2146.7   -36.4
-2399.3   -40.6
-2729.7   -46.3
-3416.0   -58.1
-3416.0   -63.0
-2670.3   -67.2
-2102.1   -71.9
-1535.5   -75.6
-1065.5   -79.4
-964.3   -79.2
-884.2  -101.4
-808.7  -149.6
-627.3   -99.4
432.2   -56.3
684.3   -54.2
816.6   -58.7
1106.5   -66.3
1106.5   -66.3
1290.9   -72.3
1526.9   -78.5
2076.2   -94.3
2758.2  -113.2
2758.3  -110.7
2008.0   -80.9
1413.0   -56.5
840.4   -34.6
252.4   -10.5
0.0     0.0
