Instance: STAP-IM_Num15_S50_D15_ID6
OFV: 303.7109214875621
RunTime: 72.45973181724548
GurobiRunTime: 4.220069646835327
Visiting sequence:
1   0
1   1
7   0
7   1
9   0
9   1
10   0
10   1
13   0
13   1
11   0
11   1
12   0
12   1
3   0
3   1
6   0
6   1
15   0
15   1
5   0
5   1
2   0
2   1
14   0
14   1
8   0
8   1
4   0
4   1
Traveling path:
0.0     0.0
1349.5  -175.5
1943.5  -168.2
3260.4    33.8
3257.5    96.8
2741.9   126.9
2143.2   161.8
1108.5   222.2
509.0   240.6
212.0   241.4
-119.8   -56.3
-122.6   -84.0
-354.3    26.2
-442.4   -32.3
-960.8   -83.3
-1289.4    50.3
-1866.9   155.4
-3105.0   125.9
-3107.5    90.5
-2447.1  -181.8
-2347.6   -33.9
-2149.3   -82.5
-1566.8  -225.9
-1566.4  -225.7
-1039.3  -164.5
-744.4  -130.2
-287.0    83.8
-286.8    83.9
-69.2   -19.6
-54.8   -15.5
-54.8   -15.5
0.0     0.0
