Instance: STAP-CS_Num15_S50_D20_ID8
OFV: 444.7510873801161
RunTime: 422.7499227523804
GurobiRunTime: 349.1371641159058
Visiting sequence:
7   0
7   1
6   0
6   1
10   0
10   1
2   0
2   1
1   0
1   1
13   0
13   1
9   1
9   0
8   1
8   0
14   0
14   1
4   0
4   1
15   0
15   1
3   0
3   1
5   0
5   1
12   1
12   0
11   1
11   0
Traveling path:
0.0     0.0
2060.1    55.7
2614.8   222.4
2614.9   222.5
3080.0   -26.2
3495.0   -23.8
3495.3    -7.9
3359.7    -1.4
2864.0  -214.2
2864.0  -214.2
2267.0  -171.4
1193.0  -168.6
594.6  -136.8
-1050.6    34.8
-1623.8   -54.4
-1623.8   -54.4
-2017.3   113.6
-2348.5   -15.9
-2636.3   174.9
-2636.4   174.9
-3131.7     1.7
-3186.4    11.0
-3184.4    24.1
-3097.6    12.9
-2553.5   146.0
-2553.5   146.0
-2310.7   -58.4
-1795.4   108.6
-1244.4   340.5
-1244.5   340.6
-826.5    47.8
0.0     0.0
