Instance: STAP-CS_Num15_S50_D15_ID9
OFV: 360.4932821905227
RunTime: 563.5468828678131
GurobiRunTime: 490.293523311615
Visiting sequence:
5   0
5   1
6   0
6   1
7   0
7   1
8   0
8   1
14   0
14   1
13   0
13   1
1   0
1   1
2   0
2   1
12   0
12   1
10   0
10   1
3   0
3   1
11   0
11   1
9   0
9   1
15   0
15   1
4   0
4   1
Traveling path:
0.0     0.0
-935.2  -176.5
-1445.6  -440.6
-1445.4  -440.6
-1856.9   -63.0
-2069.1    19.0
-2648.0   102.5
-3043.0    69.5
-3105.9   230.1
-3105.9   230.4
-2619.2    81.6
-2480.8   118.4
-1900.8   120.1
-1740.2    77.9
-1150.6    21.0
84.6   101.0
678.6    63.3
1200.5   -37.7
1708.0   116.3
1707.9   116.5
2138.7   199.4
2138.4   199.4
2713.8    44.6
2975.2     6.4
3571.9   -30.9
3572.1   -31.1
3572.5   -42.8
2320.5  -115.8
1998.3   166.1
1998.5   166.1
1586.5   -94.2
0.0     0.0
