Instance: STAP-CS_Num15_S50_D15_ID7
OFV: 329.1390751867582
RunTime: 1391.408353567123
GurobiRunTime: 1195.895165681839
Visiting sequence:
4   0
4   1
12   0
12   1
3   0
3   1
11   0
11   1
13   0
13   1
8   0
8   1
6   0
6   1
9   0
9   1
15   0
15   1
10   0
10   1
2   0
2   1
7   0
7   1
1   0
1   1
14   0
14   1
5   0
5   1
Traveling path:
0.0     0.0
696.6  -123.7
1263.7   -48.8
1263.8   -48.9
1248.8  -102.6
-50.8   132.6
-645.2   163.8
-1229.8   120.2
-1827.0    63.1
-2907.0   -63.1
-3474.8  -229.2
-3474.9  -229.2
-3435.0  -121.6
-3435.0  -121.6
-3547.9  -205.2
-3548.0  -205.2
-3530.3   106.1
-3530.3   106.1
-3337.5  -228.9
-3337.5  -228.9
-3198.7   187.7
-3198.7   187.8
-3161.9   155.1
-3162.0   155.1
-2830.2  -106.9
-1909.8     4.9
-1663.6   336.5
-1663.6   336.5
-1156.4   136.3
-940.6   147.9
-350.4    89.6
0.0     0.0
