Instance: STAP-IM_Num15_S50_D10_ID6
OFV: 276.0366525458495
RunTime: 71.89779162406921
GurobiRunTime: 4.349395513534546
Visiting sequence:
1   0
1   1
9   0
9   1
7   0
7   1
10   0
10   1
11   0
11   1
12   0
12   1
3   0
3   1
15   0
15   1
6   0
6   1
5   0
5   1
2   0
2   1
14   0
14   1
8   0
8   1
13   0
13   1
4   0
4   1
Traveling path:
0.0     0.0
1393.5   -53.5
1893.7   -43.3
2196.3   -18.7
2714.2    23.7
3257.2    68.0
3257.2    68.0
1066.3    85.8
549.2    90.0
150.2    90.0
-344.3    14.5
-452.8   -18.5
-951.0   -63.5
-1332.0   -22.5
-1830.4    20.4
-2335.0    54.5
-2931.8    96.0
-3105.7   108.2
-3110.5    71.7
-2154.6  -112.1
-1566.6  -225.3
-1566.4  -225.7
-1026.3  -121.7
-735.5   -87.6
-735.5   -87.6
-555.8   -66.0
-555.8   -66.0
-222.9   -26.0
-222.9   -26.0
-61.8    -7.0
-61.8    -7.0
0.0     0.0
