Instance: STAP-CS_Num15_S50_D10_ID6
OFV: 297.0530141179581
RunTime: 485.248144865036
GurobiRunTime: 412.2755937576294
Visiting sequence:
10   0
10   1
1   0
1   1
7   0
7   1
9   0
9   1
13   0
13   1
4   0
4   1
11   0
11   1
14   0
14   1
3   0
3   1
15   0
15   1
6   0
6   1
5   0
5   1
2   0
2   1
12   0
12   1
8   0
8   1
Traveling path:
0.0     0.0
669.8   -25.7
928.3   -35.2
1393.2   -54.0
1893.3   -42.8
3257.1    73.5
3257.1    73.5
2738.4    99.5
2143.9   129.3
211.6   226.7
-29.5   -52.2
-29.5   -52.5
-390.1    79.5
-390.0    81.1
-390.0    81.1
-390.3   124.6
-743.3  -122.9
-1336.7   -28.2
-1833.9    26.9
-2335.1    59.4
-2931.5    97.8
-3105.6   109.4
-3110.4    72.3
-2154.6  -112.1
-1566.8  -225.9
-1566.4  -225.7
-1026.0  -120.5
-971.3  -110.1
-486.0    16.7
-485.8    16.3
-53.6   -39.3
0.0     0.0
