Instance: STAP-CS_Num15_S50_D5_ID1
OFV: 250.0834553949741
RunTime: 185.6354224681854
GurobiRunTime: 113.1015892028809
Visiting sequence:
7   0
7   1
11   0
2   0
11   1
2   1
1   0
9   0
13   0
13   1
9   1
1   1
5   0
15   0
5   1
15   1
10   0
10   1
14   0
14   1
4   0
4   1
8   0
8   1
6   0
6   1
3   0
3   1
12   0
12   1
Traveling path:
0.0     0.0
345.8     2.3
894.3     6.8
1466.6    10.2
1791.8    12.8
2060.8    15.0
2375.2    16.9
2495.5    17.2
2967.0    20.5
3083.0    21.3
3083.0    21.3
2950.0   117.8
2517.8   114.8
2451.4   112.4
2234.6   106.3
1874.4    97.5
1635.0    91.0
1398.3    86.2
876.4    73.4
83.8    53.3
-168.3    51.2
-1044.3    65.4
-1389.7    71.1
-1390.6    69.9
-1620.3   -28.5
-2845.2   -65.2
-2845.0   -72.5
-1968.6   -61.4
-1434.9   -52.7
-1423.1   -52.8
-1018.6   -37.9
0.0     0.0
