Instance: STAP-IM_Num15_S50_D10_ID1
OFV: 262.7781688155833
RunTime: 82.01120781898499
GurobiRunTime: 6.168900489807129
Visiting sequence:
10   0
10   1
15   0
15   1
5   0
5   1
1   0
13   0
13   1
1   1
9   0
9   1
2   0
2   1
11   0
11   1
7   0
7   1
14   0
14   1
4   0
4   1
8   0
8   1
6   0
6   1
3   0
3   1
12   0
12   1
Traveling path:
0.0     0.0
861.1    40.0
1410.1    64.7
1635.4    75.1
1972.9  -206.6
1972.8  -207.3
2452.1   -64.1
2500.8   -58.5
3084.3    -3.7
3091.0   -44.7
3070.2  -119.3
3069.3  -119.5
3032.7   -86.9
2222.2  -180.7
2007.7  -205.4
2006.4  -205.7
1505.4  -181.1
919.0  -151.3
321.0  -121.9
242.0  -117.8
-306.9   -82.9
-956.4   -35.6
-1368.9    84.0
-1402.9    70.0
-1655.9   -76.8
-2845.0   -75.0
-2845.0   -71.3
-1969.7   -59.2
-1434.9   -52.7
-1423.1   -52.8
-1018.6   -37.9
0.0     0.0
