Instance: STAP-IM_Num15_S50_D5_ID6
OFV: 265.5254678703598
RunTime: 82.65335965156555
GurobiRunTime: 6.535985469818115
Visiting sequence:
10   0
10   1
9   0
9   1
7   0
7   1
1   0
1   1
13   0
13   1
11   0
11   1
4   0
4   1
3   0
3   1
15   0
15   1
6   0
6   1
5   0
5   1
2   0
2   1
12   0
12   1
14   0
14   1
8   0
8   1
Traveling path:
0.0     0.0
613.0    12.8
1014.1    21.0
2162.2    46.3
2728.6    60.2
3257.0    74.1
3257.0    74.1
1792.7    48.2
1492.8    43.3
124.1    29.9
-112.5   -57.0
-180.5   -78.2
-352.3    23.8
-479.3    28.9
-479.3    28.9
-1287.1    56.0
-1854.1    76.9
-2337.9    93.6
-2928.7   112.9
-3105.2   119.2
-3105.2   119.2
-2049.2    80.3
-1648.4    65.6
-1594.2    63.3
-1034.9    40.4
-869.6    32.0
-869.6    32.0
-672.6    27.8
-206.0     8.7
-90.9     3.0
-90.9     3.0
0.0     0.0
