Instance: STAP-CS_Num15_S50_D15_ID6
OFV: 360.1248670977606
RunTime: 552.7213835716248
GurobiRunTime: 478.7481579780579
Visiting sequence:
1   0
1   1
7   0
7   1
9   0
9   1
10   0
10   1
13   0
13   1
4   0
4   1
12   0
12   1
2   0
2   1
5   0
5   1
15   0
15   1
6   0
6   1
3   0
3   1
14   0
14   1
11   0
11   1
8   0
8   1
Traveling path:
0.0     0.0
1349.5  -175.5
1943.6  -168.8
3260.4    33.8
3257.6    98.6
2742.4   132.4
2143.4   167.9
1108.6   224.1
509.0   240.6
212.0   241.4
212.0   239.5
-78.6    10.9
-383.1  -487.9
-450.5  -390.6
-978.9  -136.7
-1027.1  -125.3
-1566.7  -225.2
-1566.6  -225.3
-2147.4   -74.7
-2344.6   -23.3
-2933.5    82.0
-3106.5    99.0
-3105.1   134.5
-1866.9   158.5
-1279.6    78.1
-734.4   -84.1
-522.3   120.4
-405.7   118.4
-384.5    70.8
-384.3    70.7
-53.6   -39.3
0.0     0.0
