Instance: STAP-IM_Num15_S50_D10_ID7
OFV: 213.5841248851292
RunTime: 152.3346471786499
GurobiRunTime: 8.844537258148193
Visiting sequence:
4   0
12   0
12   1
4   1
3   0
3   1
11   0
11   1
10   0
2   0
2   1
10   1
15   0
9   0
15   1
9   1
13   0
6   0
8   0
6   1
8   1
7   0
7   1
13   1
1   0
1   1
14   0
14   1
5   0
5   1
Traveling path:
0.0     0.0
710.8   -71.5
1245.5  -125.9
1245.5  -125.9
710.4   -72.6
-104.3     8.3
-603.9    32.8
-1235.8    34.7
-1822.7    37.1
-3162.0    42.8
-3661.7    48.4
-3642.5  -195.4
-3571.1  -235.5
-3499.6   -88.4
-3499.5   -87.0
-3500.2   -87.2
-3499.6   -87.5
-3504.9   -89.4
-3435.0  -121.6
-3435.0  -121.5
-3435.1  -121.7
-3435.0  -121.6
-3427.2  -121.6
-3427.2  -121.6
-2905.2  -107.8
-1889.2   -73.8
-1889.2   -73.8
-1694.0   -62.6
-1694.0   -62.6
-866.6   -33.8
-403.0   -18.6
0.0     0.0
