Instance: STAP-CS_Num15_S50_D15_ID5
OFV: 361.3404905565775
RunTime: 289.7312998771667
GurobiRunTime: 218.2974019050598
Visiting sequence:
14   0
14   1
5   0
5   1
15   0
15   1
10   0
10   1
9   0
9   1
1   0
1   1
8   0
8   1
6   0
6   1
3   0
3   1
12   0
12   1
2   0
2   1
7   0
7   1
13   0
13   1
11   0
11   1
4   0
4   1
Traveling path:
0.0     0.0
991.9  -181.0
1584.0  -192.8
1784.0  -164.2
2380.2   -99.6
3465.8   -19.1
3466.4    32.4
1783.6   197.6
1509.2   -72.0
1509.3   -72.0
995.0   136.8
905.0   136.2
313.8    62.7
239.4    82.1
-353.0   146.5
-388.0   146.1
-908.2   -59.7
-908.1   -59.8
-1329.8   169.0
-2876.2   -61.0
-2924.2    62.7
-2832.9   124.5
-2832.9   124.5
-2832.7   123.9
-2358.1  -110.8
-1198.9   -75.9
-947.9   229.0
-734.6    51.4
-278.0   140.5
-278.0   140.6
-360.5    85.5
0.0     0.0
