Instance: STAP-IM_Num15_S50_D5_ID2
OFV: 217.1522081840052
RunTime: 87.32979321479797
GurobiRunTime: 5.013732194900513
Visiting sequence:
9   0
9   1
13   0
13   1
8   0
8   1
5   0
5   1
3   0
3   1
10   0
10   1
12   0
12   1
1   0
1   1
14   0
14   1
6   0
6   1
15   0
7   0
7   1
15   1
4   0
4   1
11   0
11   1
2   0
2   1
Traveling path:
0.0     0.0
13.8     1.9
584.0    59.3
1596.6   161.4
1605.9   272.0
1605.1   272.1
1180.9   272.1
1039.8   270.4
525.2   262.0
-393.2   235.7
-958.1   226.4
-1368.2   208.8
-1368.2   208.8
-1952.9   207.1
-2529.5   198.8
-2542.4   198.1
-2904.6   169.9
-3174.2   150.0
-3377.9   294.7
-3416.4   244.5
-3356.4   181.7
-3356.7   182.0
-3501.8   201.0
-3418.4     8.2
-3190.8    20.1
-2638.4    48.3
-2066.8    77.5
-2061.0    78.1
-1668.5    95.0
-1667.0    95.3
-1087.8    62.1
0.0     0.0
