Instance: STAP-CS_Num15_S50_D20_ID6
OFV: 435.662078719647
RunTime: 882.5675675868988
GurobiRunTime: 806.9661207199097
Visiting sequence:
1   0
1   1
7   0
7   1
9   0
9   1
10   0
10   1
13   0
13   1
4   0
4   1
12   0
12   1
3   0
3   1
6   0
6   1
15   0
15   1
5   0
5   1
2   0
2   1
14   0
14   1
11   0
11   1
8   0
8   1
Traveling path:
0.0     0.0
1349.5  -175.5
1943.5  -168.5
3260.5    33.5
3257.6    98.6
2742.4   132.4
2143.4   168.3
1108.6   223.7
509.0   240.6
212.0   241.4
-29.8   -52.3
-29.7   -52.2
-486.3  -429.0
-486.2  -428.9
-963.6   -89.8
-1290.4    47.8
-1866.9   158.2
-3105.1   134.8
-3106.5    99.3
-2933.5    82.0
-2344.6   -23.3
-2147.3   -74.4
-1609.3    19.2
-1609.4    19.3
-1021.5   -94.9
-744.5  -131.1
-160.4   -81.4
-160.2   -81.6
-384.5    70.8
-384.6    70.6
-53.6   -39.3
0.0     0.0
