Instance: STAP-CS_Num15_S50_D10_ID4
OFV: 297.5763469357632
RunTime: 302.1160356998444
GurobiRunTime: 215.2413063049316
Visiting sequence:
8   0
8   1
1   0
1   1
5   0
5   1
4   0
4   1
2   0
2   1
3   0
3   1
7   0
7   1
10   0
10   1
6   0
6   1
13   0
13   1
15   0
15   1
11   0
11   1
14   0
14   1
12   0
12   1
9   0
9   1
Traveling path:
0.0     0.0
2355.5   -20.5
2865.0   -24.7
3583.2   -32.2
3583.2   -32.2
2192.8    50.0
1663.9    67.3
1200.1    70.6
1200.1    70.6
1001.1    78.3
458.7    87.2
185.8    97.0
-315.0    68.3
-1182.7   -13.8
-1641.6  -212.5
-1641.6  -212.4
-2042.6    86.3
-2133.8   108.9
-2510.6   420.8
-2509.6   409.1
-2752.6   -27.6
-2734.4   -64.5
-2734.4   -64.5
-2734.5   -64.5
-2801.3   165.7
-2578.0    70.2
-2090.0   -38.3
-2089.9   -38.4
-1802.9  -331.7
-1803.8  -354.2
-1389.0   -75.2
0.0     0.0
