Instance: STAP-IM_Num15_S50_D20_ID5
OFV: 318.7822925629363
RunTime: 73.34859704971313
GurobiRunTime: 4.724679470062256
Visiting sequence:
11   0
11   1
13   0
13   1
7   0
7   1
12   0
12   1
2   0
2   1
3   0
3   1
6   0
6   1
4   0
4   1
8   0
8   1
14   0
14   1
10   0
10   1
15   0
15   1
5   0
5   1
9   0
9   1
1   0
1   1
Traveling path:
0.0     0.0
-175.3   -33.9
-673.3   130.6
-673.4   130.8
-1198.9   -75.6
-2358.1  -111.4
-2919.6  -266.8
-2920.2  -266.5
-2946.6    91.9
-2873.9   137.2
-2664.8   -40.2
-1329.4   166.6
-937.7   -71.5
-744.1  -150.7
-417.9    13.5
-417.2    12.7
140.4   -80.5
140.1   -80.6
235.5    66.6
998.5  -152.6
1438.1    24.2
1576.8   -58.6
1783.6   197.6
3466.4    32.4
3465.8   -19.1
2380.2   -99.9
1786.8   -63.5
1551.7   -17.3
1016.4    26.6
883.6    23.6
332.8     9.0
0.0     0.0
