Instance: STAP-CM_Num15_S50_D10_ID8
OFV: 106.5655320973447
RunTime: 326.7396981716156
GurobiRunTime: 167.8843188285828
Visiting sequence:
12   0
12   1
10   0
10   1
13   0
13   1
4   0
4   1
8   0
8   1
5   0
5   1
2   0
2   1
6   0
6   1
7   0
7   1
14   0
14   1
15   0
15   1
1   0
1   1
3   0
3   1
9   0
9   1
11   0
11   1
Traveling path:
0.0     0.0
61.3   311.2
61.3   311.2
66.5   337.8
-166.7   562.1
-203.7   553.4
-214.2   528.5
-293.5   502.3
-576.2   107.0
-576.4   106.7
-658.5    73.4
-623.4  -166.6
-623.4  -166.6
-623.3  -166.9
-706.1  -388.3
-613.8  -476.3
-613.8  -476.3
-424.9  -656.7
49.3  -709.8
285.1  -568.2
285.1  -568.2
629.4  -361.4
629.4  -361.4
666.7  -339.2
744.3  -425.2
732.6  -212.1
304.8  -100.3
305.0  -100.0
305.0  -100.0
122.1   -38.9
122.1   -38.9
0.0     0.0
